-113 160 50 
-138 185 50 
-138 185 0 
-113 160 0 

-113 160 50 
-88 185 50 
-88 185 0 
-113 160 0 

-113 160 50 
-88 135 50 
-88 135 0 
-113 160 0 

-113 160 50 
-138 135 50 
-138 135 0 
-113 160 0 

-113 160 50 
-138 185 50 
-138 185 0 
-113 160 0 

