158 51 50 
158 66 55 
158 66 45 
158 51 50 

158 51 50 
145.01 58.5 55 
145.01 58.5 45 
158 51 50 

158 51 50 
145.01 43.5 55 
145.01 43.5 45 
158 51 50 

158 51 50 
158 36 55 
158 36 45 
158 51 50 

158 51 50 
170.99 43.5 55 
170.99 43.5 45 
158 51 50 

158 51 50 
170.99 58.5 55 
170.99 58.5 45 
158 51 50 

158 51 50 
158 66 55 
158 66 45 
158 51 50 

