0 0 5 
40 0 5 
40 0 -5 
0 0 -5 

0 0 5 
20 34.641 5 
20 34.641 -5 
0 0 -5 

0 0 5 
-20 34.641 5 
-20 34.641 -5 
0 0 -5 

0 0 5 
-40 4.89859e-15 5 
-40 4.89859e-15 -5 
0 0 -5 

0 0 5 
-20 -34.641 5 
-20 -34.641 -5 
0 0 -5 

0 0 5 
20 -34.641 5 
20 -34.641 -5 
0 0 -5 

0 0 5 
40 0 5 
40 0 -5 
0 0 -5 

