183 26 25 
158 1 50 
158 1 0 
183 26 25 

183 26 25 
158 51 50 
158 51 0 
183 26 25 

183 26 25 
208 51 50 
208 51 0 
183 26 25 

183 26 25 
208 1 50 
208 1 0 
183 26 25 

183 26 25 
158 1 50 
158 1 0 
183 26 25 

