-77 35 55 
-92 35 55 
-92 35 45 
-77 35 45 

-77 35 55 
-84.5 22.0096 55 
-84.5 22.0096 45 
-77 35 45 

-77 35 55 
-69.5 22.0096 55 
-69.5 22.0096 45 
-77 35 45 

-77 35 55 
-62 35 55 
-62 35 45 
-77 35 45 

-77 35 55 
-69.5 47.9904 55 
-69.5 47.9904 45 
-77 35 45 

-77 35 55 
-84.5 47.9904 55 
-84.5 47.9904 45 
-77 35 45 

-77 35 55 
-92 35 55 
-92 35 45 
-77 35 45 

