-190 183 50 
-240 208 0 
-240 208 0 
-190 183 -50 

-190 183 50 
-140 208 0 
-140 208 0 
-190 183 -50 

-190 183 50 
-140 158 100 
-140 158 0 
-190 183 -50 

-190 183 50 
-240 158 100 
-240 158 0 
-190 183 -50 

-190 183 50 
-240 208 0 
-240 208 0 
-190 183 -50 

