65 -120 55 
80 -120 55 
80 -120 45 
65 -120 45 

65 -120 55 
72.5 -107.01 55 
72.5 -107.01 45 
65 -120 45 

65 -120 55 
57.5 -107.01 55 
57.5 -107.01 45 
65 -120 45 

65 -120 55 
50 -120 55 
50 -120 45 
65 -120 45 

65 -120 55 
57.5 -132.99 55 
57.5 -132.99 45 
65 -120 45 

65 -120 55 
72.5 -132.99 55 
72.5 -132.99 45 
65 -120 45 

65 -120 55 
80 -120 55 
80 -120 45 
65 -120 45 

