-89 -204 55 
-74 -204 55 
-74 -204 45 
-89 -204 45 

-89 -204 55 
-81.5 -191.01 55 
-81.5 -191.01 45 
-89 -204 45 

-89 -204 55 
-96.5 -191.01 55 
-96.5 -191.01 45 
-89 -204 45 

-89 -204 55 
-104 -204 55 
-104 -204 45 
-89 -204 45 

-89 -204 55 
-96.5 -216.99 55 
-96.5 -216.99 45 
-89 -204 45 

-89 -204 55 
-81.5 -216.99 55 
-81.5 -216.99 45 
-89 -204 45 

-89 -204 55 
-74 -204 55 
-74 -204 45 
-89 -204 45 

