-193 -155 50 
-218 -130 50 
-218 -130 0 
-193 -155 0 

-193 -155 50 
-168 -130 50 
-168 -130 0 
-193 -155 0 

-193 -155 50 
-168 -180 50 
-168 -180 0 
-193 -155 0 

-193 -155 50 
-218 -180 50 
-218 -180 0 
-193 -155 0 

-193 -155 50 
-218 -130 50 
-218 -130 0 
-193 -155 0 

