-139 -204 55 
-124 -204 55 
-124 -204 45 
-139 -204 45 

-139 -204 55 
-131.5 -191.01 55 
-131.5 -191.01 45 
-139 -204 45 

-139 -204 55 
-146.5 -191.01 55 
-146.5 -191.01 45 
-139 -204 45 

-139 -204 55 
-154 -204 55 
-154 -204 45 
-139 -204 45 

-139 -204 55 
-146.5 -216.99 55 
-146.5 -216.99 45 
-139 -204 45 

-139 -204 55 
-131.5 -216.99 55 
-131.5 -216.99 45 
-139 -204 45 

-139 -204 55 
-124 -204 55 
-124 -204 45 
-139 -204 45 

