-38 23 100 
-88 48 100 
-88 48 0 
-38 23 0 

-38 23 100 
12 48 100 
12 48 0 
-38 23 0 

-38 23 100 
12 -2 100 
12 -2 0 
-38 23 0 

-38 23 100 
-88 -2 100 
-88 -2 0 
-38 23 0 

-38 23 100 
-88 48 100 
-88 48 0 
-38 23 0 

